Name,Label,Concept,Required,Attributes,Limit,Predicate Type,Group,
DP03_0062E,Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!Median household income (dollars),SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0062EA, DP03_0062M, DP03_0062MA",0,int,DP03,
DP03_0062PE,Percent!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!Median household income (dollars),SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0062PEA, DP03_0062PM, DP03_0062PMA",0,int,DP03,
DP03_0063E,Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!Mean household income (dollars),SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0063EA, DP03_0063M, DP03_0063MA",0,int,DP03,
DP03_0063PE,Percent!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!Mean household income (dollars),SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0063PEA, DP03_0063PM, DP03_0063PMA",0,int,DP03,
DP03_0064E,Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With earnings,SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0064EA, DP03_0064M, DP03_0064MA",0,int,DP03,
DP03_0064PE,Percent!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With earnings,SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0064PEA, DP03_0064PM, DP03_0064PMA",0,float,DP03,
DP03_0065E,Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With earnings!!Mean earnings (dollars),SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0065EA, DP03_0065M, DP03_0065MA",0,int,DP03,
DP03_0065PE,Percent!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With earnings!!Mean earnings (dollars),SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0065PEA, DP03_0065PM, DP03_0065PMA",0,int,DP03,
DP03_0066E,Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Social Security,SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0066EA, DP03_0066M, DP03_0066MA",0,int,DP03,
DP03_0066PE,Percent!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Social Security,SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0066PEA, DP03_0066PM, DP03_0066PMA",0,float,DP03,
DP03_0067E,Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Social Security!!Mean Social Security income (dollars),SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0067EA, DP03_0067M, DP03_0067MA",0,int,DP03,
DP03_0067PE,Percent!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Social Security!!Mean Social Security income (dollars),SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0067PEA, DP03_0067PM, DP03_0067PMA",0,int,DP03,
DP03_0068E,Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With retirement income,SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0068EA, DP03_0068M, DP03_0068MA",0,int,DP03,
DP03_0068PE,Percent!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With retirement income,SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0068PEA, DP03_0068PM, DP03_0068PMA",0,float,DP03,
DP03_0069E,Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With retirement income!!Mean retirement income (dollars),SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0069EA, DP03_0069M, DP03_0069MA",0,int,DP03,
DP03_0069PE,Percent!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With retirement income!!Mean retirement income (dollars),SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0069PEA, DP03_0069PM, DP03_0069PMA",0,int,DP03,
DP03_0070E,Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Supplemental Security Income,SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0070EA, DP03_0070M, DP03_0070MA",0,int,DP03,
DP03_0070PE,Percent!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Supplemental Security Income,SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0070PEA, DP03_0070PM, DP03_0070PMA",0,float,DP03,
DP03_0071E,Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Supplemental Security Income!!Mean Supplemental Security Income (dollars),SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0071EA, DP03_0071M, DP03_0071MA",0,int,DP03,
DP03_0071PE,Percent!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Supplemental Security Income!!Mean Supplemental Security Income (dollars),SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0071PEA, DP03_0071PM, DP03_0071PMA",0,int,DP03,
DP03_0072E,Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With cash public assistance income,SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0072EA, DP03_0072M, DP03_0072MA",0,int,DP03,
DP03_0072PE,Percent!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With cash public assistance income,SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0072PEA, DP03_0072PM, DP03_0072PMA",0,float,DP03,
DP03_0073E,Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With cash public assistance income!!Mean cash public assistance income (dollars),SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0073EA, DP03_0073M, DP03_0073MA",0,int,DP03,
DP03_0073PE,Percent!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With cash public assistance income!!Mean cash public assistance income (dollars),SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0073PEA, DP03_0073PM, DP03_0073PMA",0,int,DP03,
DP03_0074E,Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Food Stamp/SNAP benefits in the past 12 months,SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0074EA, DP03_0074M, DP03_0074MA",0,int,DP03,
DP03_0074PE,Percent!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Food Stamp/SNAP benefits in the past 12 months,SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0074PEA, DP03_0074PM, DP03_0074PMA",0,float,DP03,
DP03_0075E,Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families,SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0075EA, DP03_0075M, DP03_0075MA",0,int,DP03,
DP03_0075PE,Percent!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families,SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0075PEA, DP03_0075PM, DP03_0075PMA",0,int,DP03,
DP03_0076E,"Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!Less than $10,000",SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0076EA, DP03_0076M, DP03_0076MA",0,int,DP03,
DP03_0076PE,"Percent!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!Less than $10,000",SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0076PEA, DP03_0076PM, DP03_0076PMA",0,float,DP03,
DP03_0077E,"Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$10,000 to $14,999",SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0077EA, DP03_0077M, DP03_0077MA",0,int,DP03,
DP03_0077PE,"Percent!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$10,000 to $14,999",SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0077PEA, DP03_0077PM, DP03_0077PMA",0,float,DP03,
DP03_0078E,"Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$15,000 to $24,999",SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0078EA, DP03_0078M, DP03_0078MA",0,int,DP03,
DP03_0078PE,"Percent!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$15,000 to $24,999",SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0078PEA, DP03_0078PM, DP03_0078PMA",0,float,DP03,
DP03_0079E,"Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$25,000 to $34,999",SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0079EA, DP03_0079M, DP03_0079MA",0,int,DP03,
DP03_0079PE,"Percent!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$25,000 to $34,999",SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0079PEA, DP03_0079PM, DP03_0079PMA",0,float,DP03,
DP03_0080E,"Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$35,000 to $49,999",SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0080EA, DP03_0080M, DP03_0080MA",0,int,DP03,
DP03_0080PE,"Percent!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$35,000 to $49,999",SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0080PEA, DP03_0080PM, DP03_0080PMA",0,float,DP03,
DP03_0081E,"Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$50,000 to $74,999",SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0081EA, DP03_0081M, DP03_0081MA",0,int,DP03,
DP03_0081PE,"Percent!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$50,000 to $74,999",SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0081PEA, DP03_0081PM, DP03_0081PMA",0,float,DP03,
DP03_0082E,"Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$75,000 to $99,999",SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0082EA, DP03_0082M, DP03_0082MA",0,int,DP03,
DP03_0082PE,"Percent!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$75,000 to $99,999",SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0082PEA, DP03_0082PM, DP03_0082PMA",0,float,DP03,
DP03_0083E,"Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$100,000 to $149,999",SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0083EA, DP03_0083M, DP03_0083MA",0,int,DP03,
DP03_0083PE,"Percent!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$100,000 to $149,999",SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0083PEA, DP03_0083PM, DP03_0083PMA",0,float,DP03,
DP03_0084E,"Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$150,000 to $199,999",SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0084EA, DP03_0084M, DP03_0084MA",0,int,DP03,
DP03_0084PE,"Percent!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$150,000 to $199,999",SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0084PEA, DP03_0084PM, DP03_0084PMA",0,float,DP03,
DP03_0085E,"Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$200,000 or more",SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0085EA, DP03_0085M, DP03_0085MA",0,int,DP03,
DP03_0085PE,"Percent!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$200,000 or more",SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0085PEA, DP03_0085PM, DP03_0085PMA",0,float,DP03,
DP03_0086E,Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!Median family income (dollars),SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0086EA, DP03_0086M, DP03_0086MA",0,int,DP03,
DP03_0086PE,Percent!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!Median family income (dollars),SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0086PEA, DP03_0086PM, DP03_0086PMA",0,int,DP03,
DP03_0087E,Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!Mean family income (dollars),SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0087EA, DP03_0087M, DP03_0087MA",0,int,DP03,
DP03_0087PE,Percent!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!Mean family income (dollars),SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0087PEA, DP03_0087PM, DP03_0087PMA",0,int,DP03,
DP03_0088E,Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Per capita income (dollars),SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0088EA, DP03_0088M, DP03_0088MA",0,int,DP03,
DP03_0088PE,Percent!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Per capita income (dollars),SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0088PEA, DP03_0088PM, DP03_0088PMA",0,int,DP03,
DP03_0089E,Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Nonfamily households,SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0089EA, DP03_0089M, DP03_0089MA",0,int,DP03,
DP03_0089PE,Percent!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Nonfamily households,SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0089PEA, DP03_0089PM, DP03_0089PMA",0,int,DP03,
DP03_0090E,Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Nonfamily households!!Median nonfamily income (dollars),SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0090EA, DP03_0090M, DP03_0090MA",0,int,DP03,
DP03_0090PE,Percent!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Nonfamily households!!Median nonfamily income (dollars),SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0090PEA, DP03_0090PM, DP03_0090PMA",0,int,DP03,
DP03_0091E,Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Nonfamily households!!Mean nonfamily income (dollars),SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0091EA, DP03_0091M, DP03_0091MA",0,int,DP03,
DP03_0091PE,Percent!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Nonfamily households!!Mean nonfamily income (dollars),SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0091PEA, DP03_0091PM, DP03_0091PMA",0,int,DP03,
DP03_0092E,Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Median earnings for workers (dollars),SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0092EA, DP03_0092M, DP03_0092MA",0,int,DP03,
DP03_0092PE,Percent!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Median earnings for workers (dollars),SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0092PEA, DP03_0092PM, DP03_0092PMA",0,int,DP03,
DP03_0093E,"Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Median earnings for male full-time, year-round workers (dollars)",SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0093EA, DP03_0093M, DP03_0093MA",0,int,DP03,
DP03_0093PE,"Percent!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Median earnings for male full-time, year-round workers (dollars)",SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0093PEA, DP03_0093PM, DP03_0093PMA",0,int,DP03,
DP03_0094E,"Estimate!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Median earnings for female full-time, year-round workers (dollars)",SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0094EA, DP03_0094M, DP03_0094MA",0,int,DP03,
DP03_0094PE,"Percent!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Median earnings for female full-time, year-round workers (dollars)",SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0094PEA, DP03_0094PM, DP03_0094PMA",0,int,DP03,
DP03_0095E,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population,SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0095EA, DP03_0095M, DP03_0095MA",0,int,DP03,
DP03_0095PE,Percent!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population,SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0095PEA, DP03_0095PM, DP03_0095PMA",0,int,DP03,
DP03_0096E,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!With health insurance coverage,SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0096EA, DP03_0096M, DP03_0096MA",0,int,DP03,
DP03_0096PE,Percent!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!With health insurance coverage,SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0096PEA, DP03_0096PM, DP03_0096PMA",0,float,DP03,
DP03_0097E,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!With health insurance coverage!!With private health insurance,SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0097EA, DP03_0097M, DP03_0097MA",0,int,DP03,
DP03_0097PE,Percent!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!With health insurance coverage!!With private health insurance,SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0097PEA, DP03_0097PM, DP03_0097PMA",0,float,DP03,
DP03_0098E,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!With health insurance coverage!!With public coverage,SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0098EA, DP03_0098M, DP03_0098MA",0,int,DP03,
DP03_0098PE,Percent!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!With health insurance coverage!!With public coverage,SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0098PEA, DP03_0098PM, DP03_0098PMA",0,float,DP03,
DP03_0099E,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!No health insurance coverage,SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0099EA, DP03_0099M, DP03_0099MA",0,int,DP03,
DP03_0099PE,Percent!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!No health insurance coverage,SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0099PEA, DP03_0099PM, DP03_0099PMA",0,float,DP03,
DP03_0100E,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population under 19 years,SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0100EA, DP03_0100M, DP03_0100MA",0,int,DP03,
DP03_0100PE,Percent!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population under 19 years,SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0100PEA, DP03_0100PM, DP03_0100PMA",0,int,DP03,
DP03_0101E,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population under 19 years!!No health insurance coverage,SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0101EA, DP03_0101M, DP03_0101MA",0,int,DP03,
DP03_0101PE,Percent!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population under 19 years!!No health insurance coverage,SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0101PEA, DP03_0101PM, DP03_0101PMA",0,float,DP03,
DP03_0102E,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years,SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0102EA, DP03_0102M, DP03_0102MA",0,int,DP03,
DP03_0102PE,Percent!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years,SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0102PEA, DP03_0102PM, DP03_0102PMA",0,int,DP03,
DP03_0103E,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:,SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0103EA, DP03_0103M, DP03_0103MA",0,int,DP03,
DP03_0103PE,Percent!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:,SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0103PEA, DP03_0103PM, DP03_0103PMA",0,int,DP03,
DP03_0104E,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Employed:,SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0104EA, DP03_0104M, DP03_0104MA",0,int,DP03,
DP03_0104PE,Percent!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Employed:,SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0104PEA, DP03_0104PM, DP03_0104PMA",0,int,DP03,
DP03_0105E,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Employed:!!With health insurance coverage,SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0105EA, DP03_0105M, DP03_0105MA",0,int,DP03,
DP03_0105PE,Percent!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Employed:!!With health insurance coverage,SELECTED ECONOMIC CHARACTERISTICS,not required,"DP03_0105PEA, DP03_0105PM, DP03_0105PMA",0,float,DP03,
